title_i,title_j,cosine_similarity
"Characterization of the proposed <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mn>4</mml:mn><mml:mtext>−</mml:mtext><mml:mi>α</mml:mi></mml:math> cluster state candidate in <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mmultiscripts><mml:mi mathvariant=""normal"">O</mml:mi><mml:mprescripts/><mml:none/><mml:mn>16</mml:mn></mml:mmultiscripts></mml:math>","Extending the Hoyle-State Paradigm to <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mrow><mml:mmultiscripts><mml:mrow><mml:mi mathvariant=""normal"">C</mml:mi></mml:mrow><mml:mprescripts/><mml:none/><mml:mrow><mml:mn>12</mml:mn></mml:mrow></mml:mmultiscripts><mml:mo>+</mml:mo><mml:mmultiscripts><mml:mrow><mml:mi mathvariant=""normal"">C</mml:mi></mml:mrow><mml:mprescripts/><mml:none/><mml:mrow><mml:mn>12</mml:mn></mml:mrow></mml:mmultiscripts></mml:mrow></mml:math> Fusion",0.56667
"Characterization of the proposed <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mn>4</mml:mn><mml:mtext>−</mml:mtext><mml:mi>α</mml:mi></mml:math> cluster state candidate in <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mmultiscripts><mml:mi mathvariant=""normal"">O</mml:mi><mml:mprescripts/><mml:none/><mml:mn>16</mml:mn></mml:mmultiscripts></mml:math>","Isoscalar monopole and dipole transitions in<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mmultiscripts><mml:mi>Mg</mml:mi><mml:mprescripts/><mml:none/><mml:mn>24</mml:mn></mml:mmultiscripts></mml:math>,<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mmultiscripts><mml:mi>Mg</mml:mi><mml:mprescripts/><mml:none/><mml:mn>26</mml:mn></mml:mmultiscripts></mml:math>, and<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mmultiscripts><mml:mi>Si</mml:mi><mml:mprescripts/><mml:none/><mml:mn>28</mml:mn></mml:mmultiscripts></mml:math>",0.518761
"Characterization of the proposed <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mn>4</mml:mn><mml:mtext>−</mml:mtext><mml:mi>α</mml:mi></mml:math> cluster state candidate in <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mmultiscripts><mml:mi mathvariant=""normal"">O</mml:mi><mml:mprescripts/><mml:none/><mml:mn>16</mml:mn></mml:mmultiscripts></mml:math>","<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mrow><mml:mrow><mml:mmultiscripts><mml:mrow><mml:mi>Ba</mml:mi></mml:mrow><mml:mprescripts/><mml:none/><mml:mrow><mml:mn>138</mml:mn></mml:mrow></mml:mmultiscripts></mml:mrow><mml:mo stretchy=""false"">(</mml:mo><mml:mi>d</mml:mi><mml:mo>,</mml:mo><mml:mi>α</mml:mi><mml:mo stretchy=""false"">)</mml:mo></mml:mrow></mml:math> Study of States in <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mrow><mml:mmultiscripts><mml:mrow><mml:mi>Cs</mml:mi></mml:mrow><mml:mprescripts/><mml:none/><mml:mrow><mml:mn>136</mml:mn></mml:mrow></mml:mmultiscripts></mml:mrow></mml:math>: Implications for New Physics Searches with Xenon Detectors",0.559768
"Characterization of the proposed <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mn>4</mml:mn><mml:mtext>−</mml:mtext><mml:mi>α</mml:mi></mml:math> cluster state candidate in <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mmultiscripts><mml:mi mathvariant=""normal"">O</mml:mi><mml:mprescripts/><mml:none/><mml:mn>16</mml:mn></mml:mmultiscripts></mml:math>","Proton decays from <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mi>α</mml:mi></mml:math>-unbound states in <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mrow><mml:mmultiscripts><mml:mi>Mg</mml:mi><mml:mprescripts/><mml:none/><mml:mrow><mml:mn>22</mml:mn></mml:mrow></mml:mmultiscripts></mml:mrow></mml:math> and the <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mrow><mml:mmultiscripts><mml:mi>Ne</mml:mi><mml:mprescripts/><mml:none/><mml:mrow><mml:mn>18</mml:mn></mml:mrow></mml:mmultiscripts><mml:msup><mml:mrow><mml:mo>(</mml:mo><mml:mi>α</mml:mi><mml:mo>,</mml:mo><mml:msub><mml:mi>p</mml:mi><mml:mn>0</mml:mn></mml:msub><mml:mo>)</mml:mo></mml:mrow><mml:mn>21</mml:mn></mml:msup><mml:mi>Na</mml:mi></mml:mrow></mml:math> cross section",0.595213
"Characterization of the proposed <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mn>4</mml:mn><mml:mtext>−</mml:mtext><mml:mi>α</mml:mi></mml:math> cluster state candidate in <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mmultiscripts><mml:mi mathvariant=""normal"">O</mml:mi><mml:mprescripts/><mml:none/><mml:mn>16</mml:mn></mml:mmultiscripts></mml:math>",Investigations of the structures of the Ru isotopes: <sup>98</sup>Ru,0.447231
"Characterization of the proposed <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mn>4</mml:mn><mml:mtext>−</mml:mtext><mml:mi>α</mml:mi></mml:math> cluster state candidate in <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mmultiscripts><mml:mi mathvariant=""normal"">O</mml:mi><mml:mprescripts/><mml:none/><mml:mn>16</mml:mn></mml:mmultiscripts></mml:math>","Fine structure of the isovector giant dipole resonance in<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mmultiscripts><mml:mi>Nd</mml:mi><mml:mprescripts/><mml:none/><mml:mrow><mml:mn>142</mml:mn><mml:mtext>–</mml:mtext><mml:mn>150</mml:mn></mml:mrow></mml:mmultiscripts></mml:math>and<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mmultiscripts><mml:mi>Sm</mml:mi><mml:mprescripts/><mml:none/><mml:mn>152</mml:mn></mml:mmultiscripts></mml:math>",0.537488
"Characterization of the proposed <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mn>4</mml:mn><mml:mtext>−</mml:mtext><mml:mi>α</mml:mi></mml:math> cluster state candidate in <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mmultiscripts><mml:mi mathvariant=""normal"">O</mml:mi><mml:mprescripts/><mml:none/><mml:mn>16</mml:mn></mml:mmultiscripts></mml:math>","Benchmarking 136Xe neutrinoless ββ decay matrix element calculations with the 138Ba(p,t) reaction",0.588949
"Characterization of the proposed <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mn>4</mml:mn><mml:mtext>−</mml:mtext><mml:mi>α</mml:mi></mml:math> cluster state candidate in <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mmultiscripts><mml:mi mathvariant=""normal"">O</mml:mi><mml:mprescripts/><mml:none/><mml:mn>16</mml:mn></mml:mmultiscripts></mml:math>","Isoscalar giant monopole resonance in<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mmultiscripts><mml:mi>Mg</mml:mi><mml:mprescripts/><mml:none/><mml:mn>24</mml:mn></mml:mmultiscripts></mml:math>and<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mmultiscripts><mml:mi>Si</mml:mi><mml:mprescripts/><mml:none/><mml:mn>28</mml:mn></mml:mmultiscripts></mml:math>: Effect of coupling between the isoscalar monopole and quadrupole strength",0.444918
"Characterization of the proposed <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mn>4</mml:mn><mml:mtext>−</mml:mtext><mml:mi>α</mml:mi></mml:math> cluster state candidate in <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mmultiscripts><mml:mi mathvariant=""normal"">O</mml:mi><mml:mprescripts/><mml:none/><mml:mn>16</mml:mn></mml:mmultiscripts></mml:math>",Investigation of a light Dark Boson existence: The New JEDI project,0.388102
"Characterization of the proposed <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mn>4</mml:mn><mml:mtext>−</mml:mtext><mml:mi>α</mml:mi></mml:math> cluster state candidate in <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mmultiscripts><mml:mi mathvariant=""normal"">O</mml:mi><mml:mprescripts/><mml:none/><mml:mn>16</mml:mn></mml:mmultiscripts></mml:math>","Isoscalar giant monopole strength in<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mmultiscripts><mml:mi>Ni</mml:mi><mml:mprescripts/><mml:none/><mml:mn>58</mml:mn></mml:mmultiscripts><mml:mo>,</mml:mo><mml:mo> </mml:mo><mml:mmultiscripts><mml:mi>Zr</mml:mi><mml:mprescripts/><mml:none/><mml:mn>90</mml:mn></mml:mmultiscripts><mml:mo>,</mml:mo><mml:mo> </mml:mo><mml:mmultiscripts><mml:mi>Sn</mml:mi><mml:mprescripts/><mml:none/><mml:mn>120</mml:mn></mml:mmultiscripts></mml:math>, and<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mmultiscripts><mml:mi>Pb</mml:mi><mml:mprescripts/><mml:none/><mml:mn>208</mml:mn></mml:mmultiscripts></mml:math>",0.483063
